highway_type,lanes,maxspeed_kmph,temperature,humidity,visibility,wind_speed,hour_of_day,is_weekend,safety_level
secondary,5,98,43.098882736706294,77.83208059582223,6481.175230855039,18.208820936914048,20,0,risk
motorway,2,101,39.86216625958209,91.26614028594149,9767.251337038068,17.505366471133353,4,0,high_risk
tertiary,1,52,9.147378401866561,39.06302211584545,8763.708367779356,21.699111167053957,20,0,safe
motorway,4,79,4.686946651240531,40.94022952296189,5174.650160146233,8.265020249250046,14,0,risk
residential,6,73,33.6545070808556,46.613838922425906,8331.02455711008,6.8643078887755395,11,0,risk
service,3,65,31.309106747323064,60.79459963261188,1384.6461116130172,18.75153310360868,12,1,risk
trunk,4,53,-2.9756087835847778,52.23116631653046,9358.656320691663,0.29412735917494215,23,1,risk
residential,5,110,29.07630149433252,74.40877587466218,6723.892166936605,23.558362373375925,5,0,high_risk
secondary,3,119,10.507361054540103,56.10693801232778,3903.522430767177,10.808347496966633,4,1,risk
motorway,5,55,24.21341010322505,23.88533224474368,6076.894503597796,20.010271562341956,15,0,risk
service,3,55,36.4464945596506,28.719999189038088,1170.4211895232509,10.69673787132478,22,1,safe
residential,1,40,27.878415289230624,90.649552533982,5812.714433701248,8.85049095080028,20,1,safe
secondary,3,51,7.549324276159069,79.07871777488846,8080.213437409782,6.981631951024744,5,0,safe
tertiary,4,111,-2.6729239390465964,20.347525422727195,6488.663875042405,10.434678192513664,17,0,risk
tertiary,2,82,30.463600583490653,62.568890706960296,4830.983063515034,5.587357856395999,0,0,risk
residential,4,107,42.781068989067805,22.290495506852224,2077.3099731012417,6.057765159686193,0,0,high_risk
service,3,47,30.603171070458536,66.39695844280888,981.1314620285285,17.34980270973189,14,0,risk
motorway,2,35,34.02602879348032,42.94500998187894,4084.2068705915663,18.487586372652068,8,0,risk
trunk,4,45,19.404613013248795,94.19382691862099,5257.814747628636,12.189960951239023,3,0,risk
secondary,1,69,18.51736293565669,45.38832668802053,6263.997670883002,16.318993899403132,7,0,risk
secondary,4,59,39.387675470699314,96.61307798471785,8690.28405169021,0.05352298363688057,5,0,risk
secondary,2,67,35.40388338503128,29.96042034925538,9708.94067178884,13.873291109358583,14,0,safe
primary,3,43,-2.348711448509462,39.44015313030286,7975.073020092526,1.2406156935881374,2,1,risk
unclassified,3,72,39.67217326881325,35.53221572948392,1391.5108018587998,24.390124214727802,11,1,risk
tertiary,3,47,18.52689673951374,95.91818752956767,8490.256141725782,8.325980884084855,23,0,safe
unclassified,3,67,8.935685757057447,32.708215355516465,2037.09632669089,24.324434510507622,17,0,risk
residential,1,69,2.698706487191453,83.497394062817,7873.5083923369675,5.932942605097277,19,0,risk
secondary,4,31,14.139641553995467,32.58188272611146,6463.243948199514,13.407459144929662,6,0,safe
secondary,4,82,34.04724094752436,87.23596653110444,3303.7337473973007,20.966428862311428,17,0,risk
secondary,2,74,44.96824660963394,73.62829117294393,9900.80808839289,16.499156945047748,23,0,risk
service,3,65,12.221402310859414,75.49930389586629,7619.662155747692,21.324599225753417,1,0,risk
residential,4,56,25.676394208178653,95.60299722908836,577.8916808840164,0.025557489861199878,11,1,risk
tertiary,5,39,35.72095986073375,56.73273043007291,2592.7056881341555,9.258004386263055,8,0,safe
service,3,43,-3.9753976561012774,21.3445823856914,5250.10561869261,17.400868305728306,23,0,risk
motorway,1,48,21.201883493379345,65.76798535773,8544.834233980462,20.148203835383967,18,0,risk
residential,3,110,11.33705312386856,59.89842920735452,9589.796812972598,18.367700139342443,0,0,high_risk
tertiary,3,98,-2.5276281660326374,87.9002160452188,198.60143792260286,23.4278123480368,9,0,high_risk
trunk,2,113,25.007024160671342,76.87437093983067,3107.690544790039,12.737068446097863,1,0,risk
unclassified,3,91,-3.1373059692901952,22.10778657551341,7417.334204651807,7.950242620357454,8,0,risk
motorway,5,109,-1.640121462381312,40.25217003916939,8098.525261170921,4.178310432839694,12,0,risk
service,2,98,26.013940855042144,63.53600016909023,7423.9840821673815,17.6484154427905,7,0,risk
primary,5,104,1.3281068253379535,86.13134429707861,8661.083366478108,11.136467209273349,20,1,risk
residential,4,67,37.674033326324476,51.85239556678199,3093.597700513026,19.892667127370938,20,0,risk
primary,6,66,35.97589593550356,86.02412498741717,757.4631616900549,4.27150498466162,8,1,risk
primary,4,50,38.2714702541343,43.72012568191512,1676.9020697596388,10.884734903200336,19,0,safe
service,3,68,-1.3474111594669722,50.25557464648642,7129.2905419847675,0.5005883629926627,17,0,risk
primary,2,60,6.551806897352973,23.726395366923327,7080.62015172605,21.257468414294795,14,0,safe
residential,3,95,12.171030806533693,56.78808647203457,2000.7203072848217,5.621877295142397,23,1,risk
unclassified,4,77,9.356591859357165,34.698267227314986,3850.5899020204943,22.359576909296393,1,0,risk
tertiary,3,73,-1.2488955553540917,91.65209843215348,8046.490544010239,3.488169513991732,5,0,risk
tertiary,3,86,19.777784518796498,21.429882466905266,3413.7546004550536,4.59683101802478,3,0,risk
secondary,3,38,28.06519811434334,92.90049214674305,4097.190443735631,5.193731825304759,13,0,safe
residential,5,58,39.54284822638193,40.51244744066271,9311.728160440314,14.853036662479704,19,0,risk
secondary,5,93,41.65679342031093,59.80601153233084,164.30065839263938,2.7445738417601118,23,1,high_risk
service,2,46,36.90796007005434,62.01617601846377,2162.436773914393,13.117210302336934,13,0,safe
service,2,98,29.12465168685744,87.8055238481996,6966.8146140505,23.30255913643054,8,1,high_risk
primary,3,30,18.75988597284747,95.60940058740368,2223.1364703092,1.8539776443507683,8,0,safe
motorway,6,98,14.622242427128523,48.98363460716546,3254.1832756982785,22.36873052439495,4,0,high_risk
secondary,3,53,17.305715356259388,65.18546511681578,4758.000282024039,1.199188964486897,20,0,safe
unclassified,3,102,27.574457676480648,40.723136809641176,790.5944218889005,10.336831603049212,6,1,risk
primary,4,110,4.075398081074775,21.11853703770918,7740.874137934523,21.875863281131462,19,0,risk
unclassified,2,54,-4.256551282724015,48.23018804034672,1516.300753826606,23.11584193994258,15,0,risk
residential,2,74,34.93436854651812,39.46415423863737,7281.580019610407,1.708709286204868,1,0,risk
unclassified,5,85,43.3929962040708,58.23125287565997,7301.2332090749205,9.2677664259446,3,0,risk
motorway,2,91,-0.18767544296418137,67.13693787620963,6301.992167015153,13.451988571851356,16,0,risk
trunk,3,79,39.894168888224094,39.40617623183493,3596.064153483647,23.75451777045104,3,0,high_risk
unclassified,5,94,-0.256464366241012,99.74791102875359,2751.664713533247,21.281446217490185,7,0,high_risk
motorway,3,38,-3.7492424054572937,68.31023916992703,1538.632917732598,19.963522882052178,18,0,risk
unclassified,3,46,4.758730752000311,33.232072360108724,7793.8958424353905,5.724679632507793,7,0,safe
unclassified,3,73,36.59440318783648,33.9759704179025,5203.425012172205,6.537322593190484,9,0,safe
trunk,4,109,2.7037866236541745,71.72280790245861,1908.2510255633451,18.763099517418723,20,0,risk
residential,1,82,43.84171325900946,79.17999579123885,2596.7805011074374,6.512936135899225,16,0,risk
motorway,5,31,24.867465048892655,57.79696911319124,7013.301907011545,10.84242332767399,11,1,safe
unclassified,1,44,35.31776403967948,33.13181924472016,4480.843865159367,12.345898516298085,1,0,safe
primary,2,104,31.12167115112065,26.803489704485692,2277.9121562796136,0.22037083236181587,20,1,safe
tertiary,4,90,13.84279914920544,76.58143349331513,6749.493966373758,4.904515173449467,21,0,safe
residential,4,51,12.560850981924403,86.97919996123674,761.2910648955027,23.558587691783934,6,0,high_risk
service,2,109,33.8195684326363,67.6741449693387,6479.220434876417,18.93774557046265,2,0,high_risk
tertiary,4,104,26.772858980944502,32.47209948319575,7250.260923034173,18.050528584000723,9,0,risk
trunk,3,49,1.4288630398439235,75.79690137813814,5111.687257299714,0.6408062471105647,12,1,risk
tertiary,6,50,-2.006268663930717,96.93334177459971,5534.6222394424885,19.916418374778573,8,0,risk
residential,2,44,18.76232632936002,88.3686050186697,4766.544290712675,21.715704262759026,18,0,risk
residential,5,36,28.849980268289293,74.00372978319359,9793.123603097505,17.79882470163876,8,1,risk
primary,4,93,9.355455546378487,28.371024554210045,7658.670638731626,12.769800762472098,18,0,safe
trunk,3,105,0.4072971168599331,60.520096082954026,949.5266399234446,24.23816308310017,18,0,high_risk
unclassified,3,109,18.609891930908766,78.156309498648,9993.366222781548,24.756640993223204,1,1,risk
tertiary,2,73,15.255106352356027,96.95951278934581,906.1341181986616,10.89600922181815,2,0,risk
unclassified,2,73,32.79589573125688,71.58708768161571,2421.043603199591,18.2901986092131,12,0,safe
residential,4,117,25.61045316286079,32.23096925183985,755.0703450792904,5.398455100503377,18,1,high_risk
primary,3,70,21.909718584220148,83.37353089823716,4998.096671899462,7.499347703863313,8,0,safe
unclassified,5,90,6.500022627419993,20.45767452335717,6548.066982539769,5.061554590970784,17,0,risk
secondary,1,100,-0.925501134536173,71.44103841478129,4704.723631563018,24.274429789728675,17,0,high_risk
unclassified,4,78,0.335692999688435,93.85670686977521,8069.6118609090645,5.752147710500047,3,1,risk
service,2,69,33.75730388642973,54.64641628817049,2001.2157362341404,22.610633557928754,15,0,risk
unclassified,1,82,28.08375303587652,44.88333640455871,3268.1087935459277,8.48734787649857,2,1,risk
primary,5,44,44.08422529685244,48.00570498199623,2679.5040632658443,13.672907319555533,19,0,risk
primary,5,30,15.178519622480067,76.19169140323415,5614.95273357078,21.32390284184372,17,0,risk
tertiary,3,104,39.57275322781861,33.27023397300284,1580.135531254892,14.422738383068785,22,1,risk
residential,2,51,15.577787327251368,32.70063320896667,9234.546196665458,0.06670420023215662,13,1,safe
secondary,3,87,7.640445564915776,80.70188498031507,5655.085443698659,7.5056363561914585,7,1,safe
service,1,54,28.919657320295364,72.8425932349189,6184.963907455372,21.23047861735262,3,0,risk
service,2,44,20.892265609345262,91.2596473479777,5922.241462595779,22.937949213739266,16,0,safe
service,2,104,42.432807885328245,71.31922952514302,8781.497425521386,16.901400125331328,10,0,high_risk
tertiary,5,108,18.31514949909488,88.85215099100935,5266.0499270045275,4.8368962353592035,9,0,risk
service,4,33,40.343641590952636,58.75782472265541,4657.237149300545,14.161665149490856,0,0,risk
motorway,4,48,19.464507875188126,35.27590871003543,255.15650149838518,10.44995649313843,11,1,risk
secondary,2,59,7.731343332644773,93.93183593093592,7775.625963415723,14.360712075078613,19,0,safe
tertiary,4,63,18.057088894034994,44.89335718171486,4954.544548135355,19.318603613660304,7,1,risk
tertiary,1,62,38.292114437479086,30.571470253588842,5995.242165990164,11.23357631254554,0,1,risk
tertiary,2,46,32.74893665745816,27.118042869547068,8626.368913312344,20.327626177771098,4,0,risk
trunk,1,50,10.040308054271707,37.957829554288224,5565.120520814515,8.93441008619906,11,0,safe
trunk,3,44,21.555471127207774,52.65774580705856,2811.040939082666,3.2830812441079353,11,0,safe
service,2,38,14.044256105438421,55.1979013633904,4755.326100131885,19.235916540027407,18,0,safe
unclassified,4,36,34.727614721085274,23.201050442809947,3389.8681163256006,11.763617123780568,18,1,safe
residential,4,91,-2.014454756180468,99.42907468828419,812.2689564704597,1.151129001122464,22,0,high_risk
residential,2,58,34.466674117027615,62.586448206968214,2993.6727098216065,16.394432544604502,15,0,risk
motorway,1,98,16.17126158234174,33.79528634345846,8175.521773020522,10.081510530562179,15,1,risk
tertiary,1,50,5.2400762469583455,49.68517878428251,6378.857188254787,0.45394914017697074,20,1,safe
motorway,5,107,37.56411061082655,82.05237082608267,2952.679941430413,8.099402664038474,5,0,risk
secondary,3,119,39.999163843932706,75.05395493778107,9861.145745086642,19.175313249519235,22,0,risk
residential,4,66,26.001580383911737,31.78822128133909,1683.632882929777,0.35570559322914974,6,1,safe
unclassified,3,73,16.67725615786798,39.16759063723131,6251.707619930906,4.46210185867712,14,0,safe
tertiary,6,65,7.609758071395911,45.98004871737616,8364.50507654141,19.04513137387381,7,0,risk
residential,1,114,-1.7550391384137622,70.07464294789656,4226.807470984684,15.562138467655743,22,1,high_risk
trunk,3,71,22.72562778454825,68.01748888495754,9772.013440799983,16.053228671606508,14,0,risk
service,5,82,23.453349912104482,50.607105893673605,3325.717197380205,5.940355004866063,15,0,risk
residential,4,91,2.672841605408104,36.53973165921913,6254.132822627814,3.2057486825943533,5,0,high_risk
tertiary,2,79,10.091956012375773,60.99465860554521,6247.554453144204,20.487018042515547,0,1,risk
residential,1,99,33.83200371863115,38.26646692746483,345.6123674214015,9.594348258890594,20,0,high_risk
trunk,4,82,36.743095903319784,43.511206655945344,663.3246569264535,1.3123045988257476,17,0,risk
service,2,90,15.072177463000191,81.18783145759868,9160.245738147318,10.337428426584294,12,1,risk
residential,2,61,34.79866217761506,68.77548554992308,1194.8048052431518,15.693318389056643,2,0,risk
tertiary,3,40,22.189924740230392,73.67671208348418,291.2521949899704,12.550315609993762,8,0,risk
primary,4,106,33.66520200571877,57.94981119796952,3576.3225365124395,9.02749101566167,5,0,risk
primary,4,110,40.087083802032105,46.28072434702905,9529.267505149215,0.6218970503651361,7,0,risk
primary,4,48,25.61566924234611,55.06662204914831,7294.674879898092,22.372766064116647,12,0,safe
residential,5,68,2.494714766407906,27.197382308876872,5677.499032595039,2.8440615620162952,22,1,risk
tertiary,2,108,7.230633503476257,81.24386832794526,784.4200245931448,3.68411005387278,13,1,risk
residential,3,61,4.986425956120248,95.78274584718143,3488.842119792445,11.008794347331307,21,0,risk
tertiary,2,72,37.65726582792958,40.32283187580067,3135.3308575962674,20.85694747638639,6,0,safe
motorway,2,107,4.883546843713448,63.87868685992996,1248.9292479072321,0.5776713196870065,19,0,risk
motorway,1,92,18.671745161684676,84.1961396385195,7393.190171106718,7.432942737801174,7,1,risk
unclassified,4,64,25.105091506367486,56.396825391440885,3626.1674898513684,23.677188674388887,1,1,risk
service,2,63,26.78106823660024,31.8678290335178,7684.60533831679,1.7086904547422788,5,1,risk
residential,4,33,31.48863186680787,33.173621000584404,5701.598129308734,7.816407858880487,17,1,safe
primary,5,39,3.494333740331001,50.645254086862295,8729.006778655617,9.078217762240898,0,0,risk
secondary,1,82,24.83207026968675,77.95667016074712,1934.1534193106165,24.10844420527514,14,0,risk
unclassified,1,116,0.5270682208367674,93.76741228578653,7536.368841443568,14.74449001945196,22,0,risk
secondary,4,51,32.62360075268692,94.9670718485197,965.7459352519779,13.947519470262732,0,0,risk
trunk,2,109,7.092647353237307,83.85769452704108,4387.4376009311945,22.9381181807587,16,0,risk
primary,3,111,4.967506447234314,54.03449554050765,7579.397104440728,15.12678712951917,18,1,high_risk
motorway,3,118,35.876620797906035,99.19137297918996,4128.102719984242,0.27409132828858374,11,0,risk
tertiary,3,51,26.706440543340147,30.137733676214165,7356.939727150215,6.73025144689055,12,1,safe
service,3,47,36.740133397724996,24.267919563988862,8490.9828949236,15.737758053816242,6,0,safe
service,4,39,0.981521975803517,53.33669310777839,820.3475247723085,2.4692262849687814,16,0,risk
primary,5,41,21.512376318312135,76.32685349138683,2675.1482318524518,23.547624320958228,19,0,risk
tertiary,2,90,28.68558238604244,20.62077186699396,4805.400467998532,4.820047566661481,19,1,risk
tertiary,3,118,26.74180779896087,90.95253795137407,4319.6914368211665,8.306976759799916,21,1,safe
primary,1,34,6.19486166528425,55.51333584372318,4893.709351021927,20.791001004233273,12,0,safe
unclassified,1,79,3.7139339250680354,69.75055711123147,347.21191429789883,9.987661881514107,7,0,high_risk
unclassified,3,43,18.490428144145053,64.8765199597717,1511.7405329139353,13.917965643329133,8,0,safe
service,1,116,8.12301557003417,71.602506764156,8500.866854862257,10.040755208319215,19,0,risk
tertiary,4,89,30.148283177232173,34.613043908561096,6137.700476356824,18.152651709235464,5,0,risk
motorway,3,44,22.88211966715793,66.14086779487394,1738.7993976692735,10.068309246674154,19,0,safe
residential,4,58,31.145752646146768,75.15791195254111,9684.765845652411,19.97183277960062,10,0,risk
secondary,6,80,14.92998313592279,41.6586985937386,9993.417716028041,7.708876765807757,10,0,safe
service,2,83,12.763360902866676,28.74092452726858,9494.465162514889,12.211020167837502,6,0,risk
service,3,67,13.072554238727083,51.75454899074789,1823.6815505790262,9.453790332311526,6,0,safe
service,5,116,-4.106075798259097,37.2986315512793,787.8518503469659,14.259652489405669,7,0,high_risk
unclassified,3,78,5.003336880878299,27.620196392346017,1282.0663565555049,19.577466906253747,18,1,risk
secondary,3,68,24.705231913771257,76.65178676788457,8344.31081768187,3.037779238441654,9,0,safe
secondary,3,79,25.640028606806542,23.44017323556575,1305.4871382356978,21.62977027765988,6,0,safe
service,4,43,33.0530191983738,61.966846325881946,2305.2128257096683,8.441404220023488,19,0,safe
service,2,48,1.141998942855209,26.771408576980107,560.3107929439129,2.773906525858419,9,0,risk
secondary,2,76,32.71879777624548,42.08601088555283,4492.09190137444,2.175839127288856,6,0,safe
residential,2,86,42.39686731898257,65.7506070612888,3125.0743041121564,12.388115582796116,6,0,risk
tertiary,3,81,11.7554930018472,89.04435144927592,5302.941734487273,13.2088030637809,20,1,risk
unclassified,3,98,38.63981625397214,83.75901238071884,5198.300125418613,3.268368486446249,14,0,risk
tertiary,2,102,42.497750466610206,84.45095402199345,3837.699687656016,19.7171607307856,4,1,high_risk
service,1,50,36.92063655836854,88.44089403092062,8327.291318360569,19.97412256334364,2,0,risk
service,2,59,14.92038410820161,75.96471675613066,3004.225191940477,20.47825553902503,3,1,risk
trunk,1,106,17.918851956933032,42.16364770267379,4694.295825769243,11.250712800467182,15,1,risk
trunk,1,104,29.95887157307864,21.799386370843237,8578.786141989756,17.359933186997832,12,1,risk
motorway,6,69,16.74900989440226,78.18339817916548,2768.660763199349,2.504233155933247,6,0,safe
motorway,1,86,12.959670119459076,66.43345326241176,832.235553982464,4.374920718764599,3,0,high_risk
tertiary,6,39,17.796221215970853,85.10607200789634,3868.885803205705,13.462416268626493,8,0,safe
secondary,2,80,29.790115741289007,96.08897607810133,862.6167998427278,0.7120952637317879,12,0,risk
motorway,6,79,15.802545256838467,33.78494698379597,1246.886810713651,14.467950264755949,7,0,risk
trunk,5,38,32.42921735017664,42.57828768944889,8147.75782445271,2.9599210356913512,11,1,safe
service,3,55,8.9797185261616,65.6594993386656,7744.3097975939,23.20021854436385,8,0,risk
tertiary,3,49,3.9846547325651507,97.6150179445018,5561.386963025519,11.702809761373171,6,0,safe
service,4,42,42.474771586958084,99.73870162355053,3814.887211719457,14.975315927865307,3,0,risk
secondary,4,104,5.307308014008203,52.220289499795356,852.0068409526768,17.385178714732643,4,0,high_risk
trunk,4,96,-2.0036675884772546,21.502746086974547,9741.96051928313,4.834566487470624,9,0,risk
primary,4,113,15.367740581472493,75.91088680936542,9051.268640522494,20.13120217408596,12,0,risk
tertiary,4,106,9.630636371173267,45.786664944037895,4436.177704165986,7.686554325838152,18,1,risk
unclassified,2,115,39.627118126594745,24.84502747301068,8879.524606700865,17.88053690145502,11,1,risk
secondary,4,100,41.7935645982229,89.41152263295999,3393.211589808045,2.1156798880022585,1,0,risk
tertiary,1,72,7.4345904735567565,54.537350802128884,6377.100032236522,6.424648446344527,14,1,safe
primary,1,44,43.22547779958274,32.09946705175728,280.8530179357992,21.72409432120735,4,0,high_risk
tertiary,5,52,9.804104456772516,64.9292927833164,7177.07414458405,18.202612309193558,4,1,risk
motorway,4,77,16.492818455560613,71.32562364520798,8200.298813567584,0.1413026210296181,13,1,safe
primary,3,73,32.95260050335541,25.434065149304395,6764.2912545246145,24.930112696266978,16,0,safe
residential,2,75,44.658539479916634,99.58504234430178,1236.384158740063,18.149219483208682,23,0,high_risk
secondary,6,52,42.04317739473487,35.51422562245443,1700.5561219817441,6.013377162898675,1,0,risk
motorway,2,77,10.477658470132539,93.77050604235282,6601.554793921633,10.908779857590293,22,0,safe
tertiary,2,119,7.111783003790361,39.467510679209845,8787.044039497443,4.975442300374677,17,0,safe
trunk,5,68,31.985156722390897,89.65810453217564,6376.900886789833,21.09130641321244,12,0,risk
unclassified,3,46,39.33671959729522,73.65306528016797,9822.196867150722,1.5758413124940391,19,0,safe
residential,2,92,41.76350812909668,49.20027964669747,5365.720480825088,23.85326507643938,19,0,high_risk
tertiary,3,43,12.839812782746726,83.37736265242813,7605.479144318764,22.76531268431513,1,1,risk
tertiary,3,85,1.5097229935183352,26.50232838727102,306.367874096238,15.718630645701776,19,0,high_risk
motorway,2,73,36.2804336253797,94.94191596184015,8050.929245172482,10.66684951539512,16,0,safe
secondary,3,73,-4.695834454252036,57.704352140520655,1276.8239454221427,21.24158444089763,0,0,risk
secondary,3,63,24.98520682553723,48.00311211087624,4496.238465063258,1.608092430832142,8,0,safe
secondary,3,97,39.78595873740007,75.34548689000405,1304.0197525145288,1.6261489434285155,9,0,risk
tertiary,3,68,42.865842564527604,99.6438460230602,7331.931646399091,5.687874076866126,23,0,risk
secondary,5,104,5.1576968594984045,93.56827355371493,9157.825827525934,24.729604109152397,4,1,high_risk
secondary,2,90,29.312496792875365,45.448859392665355,1850.3364979942373,2.5600087449000304,12,1,safe
motorway,2,76,18.29356543481842,39.097174714805085,6929.428706016047,14.139108139198859,23,0,risk
tertiary,2,98,34.61111736219643,53.2856188442624,1024.975481740743,12.108572556803122,21,0,safe
primary,2,81,13.50290180230801,33.871142467306385,1074.0163758189956,8.182829720742196,7,1,safe
trunk,4,72,-2.5354000488097785,75.54847111962168,8339.035256688665,21.15871949666058,4,0,high_risk
tertiary,3,95,-2.7267686397537085,32.62615850398389,1458.4266384438406,14.727908595691556,20,0,risk
service,3,117,7.8870030655759304,80.14391556149668,1040.3677852753901,8.019110350542505,3,1,risk
motorway,5,99,-3.583782122648617,75.62231210939282,8094.274998626847,16.588922988964026,22,0,high_risk
secondary,3,114,16.45488917427948,97.42401973944061,7266.834444811348,10.294693480193917,3,0,risk
primary,2,93,30.385131477484187,52.471020208378036,408.2438055126387,24.185040755880742,6,0,risk
residential,2,113,-0.9983715117031675,39.38638491629912,7759.425530144582,13.217146341970492,8,0,risk
trunk,3,106,42.99171906994384,46.330936444486426,8870.644337126352,21.19028435539123,8,0,high_risk
motorway,1,74,3.7272941751748263,25.66517611086116,4062.169045834231,14.423053464991087,20,1,risk
primary,3,43,32.45577895129353,65.213860497915,4534.124313960185,7.731721969804742,0,0,safe
motorway,6,66,38.842388707705595,63.483513171955366,2458.797892065307,21.27729705580361,22,0,risk
trunk,3,68,37.22028061460329,56.26397909172343,7291.769445263426,2.388405190905929,3,1,risk
primary,4,92,8.888202473862755,46.385264708508885,6538.619048904912,18.92486898724139,8,0,risk
residential,4,55,-4.133701412215148,65.9928470565685,2202.9058519798305,5.208172943201037,2,0,risk
primary,1,72,11.56970694713187,98.17932520003592,8648.0870217523,8.07608961546506,17,0,risk
residential,1,80,18.83559659284071,93.63778404911105,7267.444225956698,16.548739661997335,7,0,high_risk
unclassified,1,110,26.279479173487633,24.137670604372275,2189.2794690652922,1.858271808839504,18,0,risk
tertiary,3,75,32.27262067535102,70.73520615369529,7748.094481653651,8.116973908445027,2,0,safe
primary,2,40,38.651780076306835,79.41846910106554,6628.050891063177,10.171602688482494,17,1,risk
unclassified,3,108,37.378239813924736,80.71455588917452,3041.0974437921836,10.663821356040993,0,1,risk
residential,4,68,30.35480380805558,91.64665519929451,2441.0898019264346,8.635505004419967,7,1,risk
residential,4,104,17.692662784252615,67.59746858731762,9742.011777375246,8.188681773462323,2,0,risk
primary,6,82,5.345144742545287,83.65130759083654,6353.280445173819,7.944012670623857,1,0,risk
primary,4,91,-3.2197386741745615,84.3626076594499,6193.534697123927,2.522050701336492,9,1,risk
trunk,4,50,18.689168115391112,71.87980780377633,379.82054039477913,0.3727566038701974,16,1,risk
residential,3,50,41.16412078515724,25.833360954160433,8052.2648096216235,5.380818302643317,14,0,safe
service,2,39,13.840980307398542,70.25460836082841,5517.650536004907,5.779397078434856,3,0,safe
unclassified,1,118,8.835999877114963,28.34772906604485,844.06979684704,8.68895818279005,23,1,high_risk
trunk,2,73,-3.100108134762892,68.44234199130177,4899.302794895425,2.6444726723516747,3,1,risk
residential,3,87,16.86916212464949,85.8476464236507,9245.889343010062,15.978618453078642,22,0,risk
service,5,86,6.6697725864203345,95.30072513421182,5929.065838884273,7.7798111088594135,7,1,risk
service,3,74,28.97540113682777,45.23913651857791,7945.7666504285135,3.2613371794340207,20,0,safe
service,5,38,24.066960846614933,48.14615176694492,2402.686905942119,15.422144581520403,2,0,risk
unclassified,3,90,1.3871381771344549,20.397798825787934,6810.943892639785,13.747709678179037,5,0,risk
motorway,3,94,19.262662729661344,82.78194569302315,4906.409322542138,8.386915264021743,16,0,safe
motorway,2,41,6.479365444625817,34.06479067284722,3293.5261055830224,1.688822074438359,10,1,safe
residential,3,90,11.685742423789645,99.36307790228756,1118.0448790351584,1.3243226511525208,13,0,risk
motorway,1,85,-3.3412921122113093,28.360605011417928,2173.2561863227806,24.251915472750024,2,1,high_risk
service,2,59,34.87444888565086,67.66460259119756,3214.0063662732405,14.027752719210017,22,0,safe
motorway,6,108,33.169533922067984,27.981040323050685,7790.630557538057,9.285422799830803,0,0,risk
service,3,101,23.491273866606686,33.409757660432106,8393.79870896836,24.018502739656252,10,0,risk
residential,4,53,25.896722775564683,95.59721671889103,6499.662722120832,5.399631893237583,2,0,risk
residential,6,33,24.89424681812995,82.4134017780098,3455.932584447891,9.491989577455943,16,0,safe
trunk,3,96,44.09386481763029,76.15628271762606,5011.6047720003035,10.773014108774943,11,0,risk
unclassified,2,59,12.225092757123083,70.05337445052746,9113.06978682335,6.8497650118147515,19,0,safe
unclassified,2,82,-4.142415965169295,85.61229269485183,8810.000767388003,21.43000835811335,4,0,high_risk
tertiary,3,90,18.021341118330074,92.55794344547829,8950.477970196749,24.15242660219774,20,0,risk
unclassified,3,101,34.50370634816374,82.69623910087802,1214.8107754891867,22.80161132190973,20,0,risk
motorway,6,111,-0.42928116151544415,34.258753861545785,6916.029133984438,20.77093127897882,23,0,high_risk
service,2,106,27.986576613037855,45.88620832316095,3477.9005166823194,16.54794325394816,17,1,high_risk
unclassified,1,70,-2.4108278028466277,93.29193571576458,9093.788791177898,5.645609694100845,9,1,risk
service,2,112,19.162434702231227,83.21726092415554,4825.04856207903,19.58194203205924,10,0,risk
secondary,2,38,25.434438026465898,32.21223840004856,8322.774918633068,8.886236589511961,12,1,safe
primary,1,64,13.500177028751569,42.78402993996407,9126.367886814623,18.773209837918056,19,1,risk
motorway,3,68,32.40270345440581,27.322809398624457,2671.534267415501,13.787257383783421,23,0,risk
motorway,4,49,29.093647174838345,63.28542869254579,9611.304605104768,2.9989051937047986,9,1,safe
service,2,41,25.006196996974825,32.50090718490845,5401.706238686435,5.76054929535843,16,0,safe
motorway,2,65,4.489338871728819,34.94977715227644,5807.983237883808,17.136814626133525,6,1,risk
secondary,3,105,5.6980865420397695,97.76336753412988,1513.57001638169,2.528129704541457,10,1,risk
motorway,4,90,43.89479938930633,54.75361104946636,1589.4406526548412,11.649168704653418,5,1,risk
tertiary,3,116,8.367235607942668,71.67332211244113,9861.122245108403,1.2263393146948465,19,0,safe
motorway,2,76,19.167715152944947,46.53522013387085,1896.8265198813274,6.111305256416552,1,0,risk
secondary,5,110,25.814735636539226,32.412782315067965,5809.0658458160915,20.656730979365655,4,0,risk
trunk,3,65,34.08611329939799,21.23321328612314,8186.918757356122,7.513168930962399,19,0,safe
motorway,3,32,43.5032268510082,94.12799046172546,7994.4372974491625,16.086798306143205,2,0,high_risk
residential,3,30,1.8347537244518142,64.1064439753841,6093.463682338107,17.63756651657843,17,0,risk
residential,2,70,16.54086953935629,24.594815535595504,4603.610434191643,19.886372765552046,6,1,risk
unclassified,1,49,31.941371867558978,36.9222900690731,3995.0113454249163,1.6033813059345814,4,0,safe
unclassified,2,63,-0.3018102294808598,69.6859270776347,9174.600191581992,7.47825739078111,20,1,risk
service,4,91,-4.1730275355061694,34.94463185523988,6583.562490966528,9.393983695099074,22,0,risk
